Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
R01,,,,FALSE,,,,,,,,,,
R21,,,,FALSE,,,,,,,,,,
R37,,,,FALSE,,,,,,,,,,
U01,,,,FALSE,,,,,,,,,,
U24,,,,FALSE,,,,,,,,,,
U54,,,,FALSE,,,,,,,,,,
